50,1,A1,9500,AD,11,NULL,T,0,NULL
51,1,A1,9500,AD,12,NULL,T,0,NULL
52,1,A1,9500,AD,13,NULL,T,0,NULL
53,1,A1,9500,AE,1,NULL,T,0,NULL
54,1,A1,9500,AE,2,NULL,T,0,NULL
55,1,A1,9500,AE,3,NULL,T,0,NULL
56,1,A1,9500,AE,4,NULL,T,2,2025-06-30 12:37:40.880
57,1,A1,9500,AE,5,NULL,T,2,2025-06-30 12:38:05.257
58,1,A1,9500,AE,6,NULL,T,2,2025-06-30 12:38:05.253
59,1,A1,9500,AE,7,NULL,T,2,2025-06-30 12:38:05.253
60,1,A1,9500,AE,8,NULL,T,2,2025-06-30 12:38:05.240
61,1,A1,9500,AE,9,NULL,T,2,2025-06-30 12:51:41.493
62,1,A1,9500,AE,10,NULL,T,2,2025-06-30 12:51:41.497
63,1,A1,9500,AE,11,NULL,T,2,2025-06-30 12:57:02.523
64,1,A1,9500,AE,12,NULL,T,2,2025-06-30 12:57:17.270
65,1,A1,9500,AE,13,NULL,T,2,2025-06-30 12:57:31.253
66,1,A1,9500,AF,1,NULL,T,0,NULL
67,1,A1,9500,AF,2,NULL,T,0,NULL
68,1,A1,9500,AF,3,NULL,T,0,NULL
69,1,A1,9500,AF,4,NULL,T,2,2025-06-30 12:57:42.993
70,1,A1,9500,AF,5,NULL,T,2,2025-06-30 12:41:11.080
71,1,A1,9500,AF,6,NULL,T,2,2025-06-30 12:41:11.080
72,1,A1,9500,AF,7,NULL,T,2,2025-06-30 12:41:11.070
73,1,A1,9500,AF,8,NULL,T,2,2025-06-30 12:56:30.920
74,1,A1,9500,AF,9,NULL,T,2,2025-06-30 13:04:07.360
75,1,A1,9500,AF,10,NULL,T,2,2025-06-30 13:04:10.540
76,1,A1,9500,AF,11,NULL,T,2,2025-06-30 13:04:14.743
77,1,A1,9500,AF,12,NULL,T,2,2025-06-30 13:04:17.043
78,1,A1,9500,AF,13,NULL,T,2,2025-06-30 13:04:19.223
79,1,A1,9500,AG,1,NULL,T,0,NULL
80,1,A1,9500,AG,2,NULL,T,0,NULL
81,1,A1,9500,AG,3,NULL,T,0,NULL
82,1,A1,9500,AG,4,NULL,T,2,2025-06-30 13:04:24.573
83,1,A1,9500,AG,5,NULL,T,2,2025-06-30 13:04:26.940
84,1,A1,9500,AG,6,NULL,T,2,2025-06-30 13:04:29.607
85,1,A1,9500,AG,7,NULL,T,2,2025-06-30 13:04:32.007
86,1,A1,9500,AG,8,NULL,T,2,2025-06-30 13:04:35.437
87,1,A1,9500,AG,9,NULL,T,2,2025-06-30 13:04:37.640
88,1,A1,9500,AG,10,NULL,T,2,2025-06-30 13:04:39.997
89,1,A1,9500,AG,11,NULL,T,2,2025-06-30 13:04:42.230
90,1,A1,9500,AG,12,NULL,T,2,2025-06-30 13:04:44.837
91,1,A1,9500,AG,13,NULL,T,2,2025-06-30 13:04:47.773
92,1,A1,9500,AH,1,NULL,T,0,NULL
93,1,A1,9500,AH,2,NULL,T,0,NULL
94,1,A1,9500,AH,3,NULL,T,0,NULL
95,1,A1,9500,AH,4,NULL,T,2,2025-06-30 13:04:52.773
96,1,A1,9500,AH,5,NULL,T,2,2025-06-30 13:04:55.497
97,1,A1,9500,AH,6,NULL,T,2,2025-06-30 13:04:59.333
98,1,A1,9500,AH,7,NULL,T,2,2025-06-30 13:05:03.040
99,1,A1,9500,AH,8,NULL,T,2,2025-06-30 13:05:05.510
100,1,A1,9500,AH,9,NULL,T,2,2025-06-30 13:05:07.890
101,1,A1,9500,AH,10,NULL,T,2,2025-06-30 13:05:10.103
102,1,A1,9500,AH,11,NULL,T,2,2025-06-30 13:05:12.677
103,1,A1,9500,AH,12,NULL,T,2,2025-06-30 13:05:15.430
104,1,A1,9500,AH,13,NULL,T,2,2025-06-30 13:05:17.910
105,1,A1,9500,AJ,1,NULL,T,0,NULL
106,1,A1,9500,AJ,2,NULL,T,0,2025-06-21 10:01:09.873
107,1,A1,9500,AJ,3,NULL,T,0,NULL
108,1,A1,9500,AJ,4,NULL,T,2,2025-06-30 13:07:34.690
109,1,A1,9500,AJ,5,NULL,T,2,2025-06-30 13:07:39.487
110,1,A1,9500,AJ,6,NULL,T,2,2025-06-30 13:07:43.247
111,1,A1,9500,AJ,7,NULL,T,2,2025-06-30 13:07:48.180
112,1,A1,9500,AJ,8,NULL,T,2,2025-06-30 13:08:10.983
113,1,A1,9500,AJ,9,NULL,T,2,2025-06-30 13:08:17.243
114,1,A1,9500,AJ,10,NULL,T,2,2025-06-30 13:08:20.560
115,1,A1,9500,AJ,11,NULL,T,2,2025-06-30 13:08:27.070
116,1,A1,9500,AJ,12,NULL,T,2,2025-06-30 13:08:29.230
117,1,A1,9500,AJ,13,NULL,T,2,2025-06-30 13:08:31.953
118,1,A1,9500,AK,1,NULL,T,0,NULL
119,1,A1,9500,AK,2,NULL,T,0,NULL
120,1,A1,9500,AK,3,NULL,T,0,NULL
121,1,A1,9500,AK,4,NULL,T,2,2025-06-30 13:09:58.270
122,1,A1,9500,AK,5,NULL,T,2,2025-06-30 13:10:05.570
123,1,A1,9500,AK,6,NULL,T,2,2025-06-30 13:10:40.870
124,1,A1,9500,AK,7,NULL,T,2,2025-06-30 13:13:38.010
125,1,A1,9500,AK,8,NULL,T,2,2025-06-30 13:15:25.213
126,1,A1,9500,AK,9,NULL,T,2,2025-06-30 13:15:17.783
127,1,A1,9500,AK,10,NULL,T,2,2025-06-30 13:15:12.920
128,1,A1,9500,AK,11,NULL,T,2,2025-06-30 13:15:08.210
129,1,A1,9500,AK,12,NULL,T,2,2025-06-30 13:15:00.650
130,1,A1,9500,AK,13,NULL,T,2,2025-06-30 13:14:52.400
131,1,A1,9500,AL,1,NULL,T,0,NULL
132,1,A1,9500,AL,2,NULL,T,0,NULL
133,1,A1,9500,AL,3,NULL,T,0,NULL
134,1,A1,9500,AL,4,NULL,T,2,2025-06-30 13:14:42.967
135,1,A1,9500,AL,5,NULL,T,2,2025-06-30 13:14:36.540
136,1,A1,9500,AL,6,NULL,T,2,2025-06-30 13:14:27.440
137,1,A1,9500,AL,7,NULL,T,2,2025-06-30 13:14:22.047
138,1,A1,9500,AL,8,NULL,T,2,2025-06-30 13:14:13.663
139,1,A1,9500,AL,9,NULL,T,2,2025-06-30 13:14:03.653
140,1,A1,9500,AL,10,NULL,T,2,2025-06-30 13:13:53.880
141,1,A1,9500,AL,11,NULL,T,2,2025-06-30 13:13:47.460
142,1,A1,9500,AL,12,NULL,T,2,2025-06-30 13:14:01.520
143,1,A1,9500,AL,13,NULL,T,2,2025-06-30 13:14:11.570
144,1,A1,9500,AM,1,NULL,T,0,NULL
145,1,A1,9500,AM,2,NULL,T,0,NULL
146,1,A1,9500,AM,3,NULL,T,0,NULL
147,1,A1,9500,AM,4,NULL,T,0,NULL
148,1,A1,9500,AM,5,NULL,T,0,NULL
149,1,A1,9500,AM,6,NULL,T,0,NULL
150,1,A1,9500,AM,7,NULL,T,0,NULL
151,1,A1,9500,AM,8,NULL,T,0,NULL
152,1,A1,9500,AM,9,NULL,T,0,NULL
153,1,A1,9500,AM,10,NULL,T,0,NULL
154,1,A1,9500,AM,11,NULL,T,0,NULL
155,1,A1,9500,AM,12,NULL,T,0,NULL
156,1,A1,9500,AM,13,NULL,T,0,NULL
157,1,A1,9500,AN,1,NULL,T,0,NULL
158,1,A1,9500,AN,2,NULL,T,0,NULL
159,1,A1,9500,AN,3,NULL,T,0,NULL
160,1,A1,9500,AN,4,NULL,T,0,NULL
161,1,A1,9500,AN,5,NULL,T,0,NULL
162,1,A1,9500,AN,6,NULL,T,0,NULL
163,1,A1,9500,AN,7,NULL,T,0,NULL
164,1,A1,9500,AN,8,NULL,T,0,NULL
165,1,A1,9500,AN,9,NULL,T,0,NULL
166,1,A1,9500,AN,10,NULL,T,0,NULL
167,1,A1,9500,AN,11,NULL,T,0,NULL
168,1,A1,9500,AN,12,NULL,T,0,NULL
169,1,A1,9500,AN,13,NULL,T,0,NULL
170,1,A1,9500,AP,1,NULL,T,0,NULL
171,1,A1,9500,AP,2,NULL,T,0,NULL
172,1,A1,9500,AP,3,NULL,T,0,NULL
173,1,A1,9500,AP,4,NULL,T,0,NULL
174,1,A1,9500,AP,5,NULL,T,0,NULL
175,1,A1,9500,AP,6,NULL,T,0,NULL
176,1,A1,9500,AP,7,NULL,T,0,NULL
177,1,A1,9500,AP,8,NULL,T,0,NULL
178,1,A1,9500,AP,9,NULL,T,0,NULL
179,1,A1,9500,AP,10,NULL,T,0,NULL
180,1,A1,9500,AP,11,NULL,T,0,NULL
181,1,A1,9500,AP,12,NULL,T,0,NULL
182,1,A1,9500,AP,13,NULL,T,0,NULL
183,1,A1,9500,AQ,1,NULL,T,0,NULL
184,1,A1,9500,AQ,2,NULL,T,0,NULL
185,1,A1,9500,AQ,3,NULL,T,0,NULL
186,1,A1,9500,AQ,4,NULL,T,0,NULL
187,1,A1,9500,AQ,5,NULL,T,0,NULL
188,1,A1,9500,AQ,6,NULL,T,0,NULL
189,1,A1,9500,AQ,7,NULL,T,0,NULL
190,1,A1,9500,AQ,8,NULL,T,0,NULL
191,1,A1,9500,AQ,9,NULL,T,0,NULL
192,1,A1,9500,AQ,10,NULL,T,0,NULL
193,1,A1,9500,AQ,11,NULL,T,0,NULL
194,1,A1,9500,AQ,12,NULL,T,0,NULL
195,1,A1,9500,AQ,13,NULL,T,0,NULL
196,1,A1,9500,AR,1,NULL,T,2,2025-06-30 13:07:32.353
197,1,A1,9500,AR,2,NULL,T,0,2025-06-19 08:51:18.917
198,1,A1,9500,AR,3,NULL,T,0,2025-06-19 08:51:18.917
199,1,A1,9500,AR,4,NULL,T,0,2025-06-19 08:51:18.917
200,1,A1,9500,AR,5,NULL,T,0,2025-06-19 08:51:18.917
201,1,A1,9500,AR,6,NULL,F,0,NULL
202,1,A1,9500,AR,7,NULL,F,0,NULL
203,1,A1,9500,AR,8,NULL,F,0,NULL
204,1,A1,9500,AR,9,NULL,F,0,NULL
205,1,A1,9500,AR,10,NULL,F,0,NULL
206,1,A1,9500,AR,11,NULL,F,0,NULL
207,1,A1,9500,AR,12,NULL,F,0,NULL
208,1,A1,9500,AR,13,NULL,F,0,NULL
209,1,A2,10000,AA,14,NULL,F,0,NULL
210,1,A2,10000,AA,15,NULL,F,0,NULL
211,1,A2,10000,AA,16,NULL,F,0,NULL
212,1,A2,10000,AA,17,NULL,F,0,NULL
213,1,A2,10000,AA,18,NULL,F,0,NULL
214,1,A2,10000,AA,19,NULL,F,0,NULL
215,1,A2,10000,AA,20,NULL,F,0,NULL
216,1,A2,10000,AA,21,NULL,F,0,NULL
217,1,A2,10000,AA,22,NULL,F,0,NULL
218,1,A2,10000,AA,23,NULL,F,0,NULL
219,1,A2,10000,AA,24,NULL,T,2,2025-06-30 15:01:16.583
220,1,A2,10000,AA,25,NULL,T,2,2025-06-30 12:27:28.340
221,1,A2,10000,AA,26,NULL,T,2,2025-06-30 12:29:20.060
222,1,A2,10000,AA,27,NULL,T,2,2025-06-30 12:51:41.503
223,1,A2,10000,AA,28,NULL,T,2,2025-06-30 12:56:59.527
224,1,A2,10000,AA,29,NULL,T,2,2025-06-30 12:57:06.190
225,1,A2,10000,AA,30,NULL,T,2,2025-06-30 12:57:12.167
226,1,A2,10000,AB,14,NULL,F,0,NULL
227,1,A2,10000,AB,15,NULL,F,0,NULL
228,1,A2,10000,AB,16,NULL,T,2,2025-06-30 12:57:25.103
229,1,A2,10000,AB,17,NULL,T,2,2025-06-30 12:58:09.130
230,1,A2,10000,AB,18,NULL,T,2,2025-06-30 12:58:06.163
231,1,A2,10000,AB,19,NULL,T,2,2025-06-30 12:58:02.410
232,1,A2,10000,AB,20,NULL,T,2,2025-06-30 12:57:57.950
233,1,A2,10000,AB,21,NULL,T,2,2025-06-30 12:57:53.890
234,1,A2,10000,AB,22,NULL,T,2,2025-06-30 12:57:50.380
235,1,A2,10000,AB,23,NULL,T,2,2025-06-30 12:57:46.973
236,1,A2,10000,AB,24,NULL,T,2,2025-06-30 12:57:35.900
237,1,A2,10000,AB,25,NULL,T,2,2025-06-30 12:41:11.083
238,1,A2,10000,AB,26,NULL,T,2,2025-06-30 12:41:11.080
239,1,A2,10000,AB,27,NULL,T,2,2025-06-30 12:41:11.080
240,1,A2,10000,AB,28,NULL,T,2,2025-06-30 12:41:11.077
241,1,A2,10000,AB,29,NULL,T,2,2025-06-30 12:41:11.080
242,1,A2,10000,AB,30,NULL,T,2,2025-06-30 12:41:11.070
243,1,A2,10000,AC,14,NULL,T,2,2025-06-30 13:07:45.557
244,1,A2,10000,AC,15,NULL,T,2,2025-06-30 13:08:08.560
245,1,A2,10000,AC,16,NULL,T,2,2025-06-30 13:08:14.543
246,1,A2,10000,AC,17,NULL,T,2,2025-06-30 13:09:53.047
247,1,A2,10000,AC,18,NULL,T,2,2025-06-30 13:09:55.727
248,1,A2,10000,AC,19,NULL,T,2,2025-06-30 13:10:00.473
249,1,A2,10000,AC,20,NULL,T,2,2025-06-30 13:10:02.940
250,1,A2,10000,AC,21,NULL,T,2,2025-06-30 13:10:08.927
251,1,A2,10000,AC,22,NULL,T,2,2025-06-30 13:10:12.630
252,1,A2,10000,AC,23,NULL,T,2,2025-06-30 13:10:15.903
253,1,A2,10000,AC,24,NULL,T,2,2025-06-30 13:13:42.620
254,1,A2,10000,AC,25,NULL,T,2,2025-06-30 13:15:22.973
255,1,A2,10000,AC,26,NULL,T,2,2025-06-30 13:15:20.520
256,1,A2,10000,AC,27,NULL,T,2,2025-06-30 13:15:15.560
257,1,A2,10000,AC,28,NULL,T,2,2025-06-30 13:15:10.513
258,1,A2,10000,AC,29,NULL,T,2,2025-06-30 13:15:05.203
259,1,A2,10000,AC,30,NULL,T,2,2025-06-30 13:15:02.823
260,1,A2,10000,AD,14,NULL,T,2,2025-06-30 13:14:58.247
261,1,A2,10000,AD,15,NULL,T,2,2025-06-30 13:14:55.793
262,1,A2,10000,AD,16,NULL,T,2,2025-06-30 13:14:49.727
263,1,A2,10000,AD,17,NULL,T,2,2025-06-30 13:14:47.630
264,1,A2,10000,AD,18,NULL,T,2,2025-06-30 13:14:45.373
265,1,A2,10000,AD,19,NULL,T,2,2025-06-30 13:14:39.990
266,1,A2,10000,AD,20,NULL,T,2,2025-06-30 13:14:34.350
267,1,A2,10000,AD,21,NULL,T,2,2025-06-30 13:14:29.853
268,1,A2,10000,AD,22,NULL,T,2,2025-06-30 13:14:32.040
269,1,A2,10000,AD,23,NULL,T,2,2025-06-30 13:14:24.313
270,1,A2,10000,AD,24,NULL,T,2,2025-06-30 13:14:18.830
271,1,A2,10000,AD,25,NULL,T,2,2025-06-30 13:14:15.887
272,1,A2,10000,AD,26,NULL,T,2,2025-06-30 13:14:08.800
273,1,A2,10000,AD,27,NULL,T,2,2025-06-30 13:14:06.143
274,1,A2,10000,AD,28,NULL,T,2,2025-06-30 13:13:58.160
275,1,A2,10000,AD,29,NULL,T,2,2025-06-30 13:13:56.013
276,1,A2,10000,AD,30,NULL,T,2,2025-06-30 13:13:50.653
277,1,A2,10000,AE,14,NULL,T,2,2025-06-30 14:08:34.513
278,1,A2,10000,AE,15,NULL,T,2,2025-06-30 14:08:34.513
279,1,A2,10000,AE,16,NULL,T,2,2025-06-30 14:08:34.513
280,1,A2,10000,AE,17,NULL,T,2,2025-06-30 14:08:34.513
281,1,A2,10000,AE,18,NULL,T,2,2025-06-30 14:08:34.513
282,1,A2,10000,AE,19,NULL,T,2,2025-06-30 14:08:34.513
283,1,A2,10000,AE,20,NULL,T,2,2025-06-30 14:08:34.513
284,1,A2,10000,AE,21,NULL,T,2,2025-06-30 14:08:34.513
285,1,A2,10000,AE,22,NULL,T,2,2025-06-30 14:08:34.513
286,1,A2,10000,AE,23,NULL,T,2,2025-06-30 14:08:34.513
287,1,A2,10000,AE,24,NULL,T,2,2025-06-30 14:08:34.513
288,1,A2,10000,AE,25,NULL,T,2,2025-06-30 14:08:34.513
289,1,A2,10000,AE,26,NULL,T,2,2025-06-30 14:08:34.513
290,1,A2,10000,AE,27,NULL,T,2,2025-06-30 14:08:34.513
291,1,A2,10000,AE,28,NULL,T,2,2025-06-30 14:08:34.513
292,1,A2,10000,AE,29,NULL,T,2,2025-06-30 14:08:34.513
293,1,A2,10000,AE,30,NULL,T,2,2025-06-30 14:08:34.513
294,1,A2,10000,AF,14,NULL,T,2,2025-06-30 14:08:34.513
295,1,A2,10000,AF,15,NULL,T,2,2025-06-30 14:08:34.513
296,1,A2,10000,AF,16,NULL,T,2,2025-06-30 14:08:34.513
297,1,A2,10000,AF,17,NULL,T,2,2025-06-30 14:08:34.513
298,1,A2,10000,AF,18,NULL,T,2,2025-06-30 14:08:34.513
299,1,A2,10000,AF,19,NULL,T,2,2025-06-30 14:08:34.513
300,1,A2,10000,AF,20,NULL,T,2,2025-06-30 14:08:34.513
301,1,A2,10000,AF,21,NULL,T,2,2025-06-30 14:08:34.513
302,1,A2,10000,AF,22,NULL,T,2,2025-06-30 14:08:34.513
303,1,A2,10000,AF,23,NULL,T,2,2025-06-30 14:08:34.513
304,1,A2,10000,AF,24,NULL,T,2,2025-06-30 14:08:34.513
305,1,A2,10000,AF,25,NULL,T,2,2025-06-30 14:08:34.513
306,1,A2,10000,AF,26,NULL,T,2,2025-06-30 14:08:34.513
307,1,A2,10000,AF,27,NULL,T,2,2025-06-30 14:08:34.513
308,1,A2,10000,AF,28,NULL,T,2,2025-06-30 14:08:34.513
309,1,A2,10000,AF,29,NULL,T,2,2025-06-30 14:08:34.513
310,1,A2,10000,AF,30,NULL,T,2,2025-06-30 14:08:34.513
311,1,A2,10000,AG,14,NULL,T,2,2025-06-30 14:08:34.513
312,1,A2,10000,AG,15,NULL,T,2,2025-06-30 14:08:34.513
313,1,A2,10000,AG,16,NULL,T,2,2025-06-30 14:08:34.513
314,1,A2,10000,AG,17,NULL,T,2,2025-06-30 14:08:34.513
315,1,A2,10000,AG,18,NULL,T,2,2025-06-30 14:08:34.513
316,1,A2,10000,AG,19,NULL,T,2,2025-06-30 14:08:34.513
317,1,A2,10000,AG,20,NULL,T,2,2025-06-30 14:08:34.513
318,1,A2,10000,AG,21,NULL,T,0,NULL
319,1,A2,10000,AG,22,NULL,T,0,NULL
320,1,A2,10000,AG,23,NULL,T,0,NULL
321,1,A2,10000,AG,24,NULL,T,2,2025-06-30 14:08:34.513
322,1,A2,10000,AG,25,NULL,T,2,2025-06-30 14:08:34.513
323,1,A2,10000,AG,26,NULL,T,2,2025-06-30 14:08:34.513
324,1,A2,10000,AG,27,NULL,T,2,2025-06-30 14:08:34.513
325,1,A2,10000,AG,28,NULL,T,2,2025-06-30 14:08:34.513
326,1,A2,10000,AG,29,NULL,T,2,2025-06-30 14:08:34.513
327,1,A2,10000,AG,30,NULL,T,2,2025-06-30 14:08:34.513
328,1,A2,10000,AH,14,NULL,T,2,2025-06-30 14:08:34.513
329,1,A2,10000,AH,15,NULL,T,2,2025-06-30 14:08:34.513
330,1,A2,10000,AH,16,NULL,T,2,2025-06-30 14:08:34.513
331,1,A2,10000,AH,17,NULL,T,2,2025-06-30 14:08:34.513
332,1,A2,10000,AH,18,NULL,T,2,2025-06-30 14:08:34.513
333,1,A2,10000,AH,19,NULL,T,2,2025-06-30 14:08:34.513
334,1,A2,10000,AH,20,NULL,T,2,2025-06-30 14:08:34.513
335,1,A2,10000,AH,21,NULL,T,0,NULL
336,1,A2,10000,AH,22,NULL,T,0,NULL
337,1,A2,10000,AH,23,NULL,T,0,NULL
338,1,A2,10000,AH,24,NULL,T,0,NULL
339,1,A2,10000,AH,25,NULL,T,0,NULL
340,1,A2,10000,AH,26,NULL,T,2,2025-06-30 14:08:34.513
341,1,A2,10000,AH,27,NULL,T,2,2025-06-30 14:08:34.513
342,1,A2,10000,AH,28,NULL,T,2,2025-06-30 14:08:34.513
343,1,A2,10000,AH,29,NULL,T,2,2025-06-30 14:08:34.513
344,1,A2,10000,AH,30,NULL,T,2,2025-06-30 14:08:34.513
345,1,A2,10000,AJ,14,NULL,T,2,2025-06-30 14:08:34.513
346,1,A2,10000,AJ,15,NULL,T,2,2025-06-30 14:08:34.513
347,1,A2,10000,AJ,16,NULL,T,2,2025-06-30 14:08:34.513
348,1,A2,10000,AJ,17,NULL,T,2,2025-06-30 14:08:34.513
349,1,A2,10000,AJ,18,NULL,T,2,2025-06-30 14:08:34.513
350,1,A2,10000,AJ,19,NULL,T,2,2025-06-30 14:08:34.513
351,1,A2,10000,AJ,20,NULL,T,2,2025-06-30 14:08:34.513
352,1,A2,10000,AJ,21,NULL,T,2,2025-06-30 14:08:34.513
353,1,A2,10000,AJ,22,NULL,T,2,2025-06-30 14:08:34.513
354,1,A2,10000,AJ,23,NULL,T,2,2025-06-30 14:08:34.513
355,1,A2,10000,AJ,24,NULL,T,2,2025-06-30 14:08:34.513
356,1,A2,10000,AJ,25,NULL,T,2,2025-06-30 14:08:34.513
357,1,A2,10000,AJ,26,NULL,T,2,2025-06-30 14:08:34.513
358,1,A2,10000,AJ,27,NULL,T,2,2025-06-30 14:08:34.513
359,1,A2,10000,AJ,28,NULL,T,2,2025-06-30 14:08:34.513
360,1,A2,10000,AJ,29,NULL,T,2,2025-06-30 14:08:34.513
361,1,A2,10000,AJ,30,NULL,T,2,2025-06-30 14:08:34.513
362,1,A2,10000,AK,14,NULL,T,2,2025-06-30 14:08:34.513
363,1,A2,10000,AK,15,NULL,T,2,2025-06-30 14:08:34.513
364,1,A2,10000,AK,16,NULL,T,2,2025-06-30 14:08:34.513
365,1,A2,10000,AK,17,NULL,T,2,2025-06-30 14:08:34.513
366,1,A2,10000,AK,18,NULL,T,2,2025-06-30 14:08:34.513
367,1,A2,10000,AK,19,NULL,T,2,2025-06-30 14:08:34.513
368,1,A2,10000,AK,20,NULL,T,2,2025-06-30 14:08:34.513
369,1,A2,10000,AK,21,NULL,T,2,2025-06-30 14:08:34.513
370,1,A2,10000,AK,22,NULL,T,2,2025-06-30 14:08:34.513
371,1,A2,10000,AK,23,NULL,T,2,2025-06-30 14:08:34.513
372,1,A2,10000,AK,24,NULL,T,2,2025-06-30 14:08:34.513
373,1,A2,10000,AK,25,NULL,T,2,2025-06-30 14:08:34.513
374,1,A2,10000,AK,26,NULL,T,2,2025-06-30 14:08:34.513
375,1,A2,10000,AK,27,NULL,T,2,2025-06-30 14:08:34.513
376,1,A2,10000,AK,28,NULL,T,2,2025-06-30 14:08:34.513
377,1,A2,10000,AK,29,NULL,T,2,2025-06-30 14:08:34.513
378,1,A2,10000,AK,30,NULL,T,2,2025-06-30 14:08:34.513
379,1,A2,10000,AL,14,NULL,T,2,2025-06-30 14:08:34.513
380,1,A2,10000,AL,15,NULL,T,2,2025-06-30 14:08:34.513
381,1,A2,10000,AL,16,NULL,T,2,2025-06-30 14:08:34.513
382,1,A2,10000,AL,17,NULL,T,2,2025-06-30 14:08:34.513
383,1,A2,10000,AL,18,NULL,T,2,2025-06-30 14:08:34.513
384,1,A2,10000,AL,19,NULL,T,2,2025-06-30 14:08:34.513
385,1,A2,10000,AL,20,NULL,T,2,2025-06-30 14:08:34.513
386,1,A2,10000,AL,21,NULL,T,2,2025-06-30 14:08:34.513
387,1,A2,10000,AL,22,NULL,T,2,2025-06-30 14:08:34.513
388,1,A2,10000,AL,23,NULL,T,2,2025-06-30 14:08:34.513
389,1,A2,10000,AL,24,NULL,T,2,2025-06-30 14:08:34.513
390,1,A2,10000,AL,25,NULL,T,2,2025-06-30 14:08:34.513
391,1,A2,10000,AL,26,NULL,T,2,2025-06-30 14:08:34.513
392,1,A2,10000,AL,27,NULL,T,2,2025-06-30 14:08:34.513
393,1,A2,10000,AL,28,NULL,T,2,2025-06-30 14:08:34.513
394,1,A2,10000,AL,29,NULL,T,2,2025-06-30 14:08:34.513
395,1,A2,10000,AL,30,NULL,T,2,2025-06-30 14:08:34.513
396,1,A2,10000,AM,14,NULL,T,2,2025-06-30 14:08:34.513
397,1,A2,10000,AM,15,NULL,T,2,2025-06-30 14:08:34.513
398,1,A2,10000,AM,16,NULL,T,2,2025-06-30 14:08:34.513
399,1,A2,10000,AM,17,NULL,T,2,2025-06-30 14:08:34.513
400,1,A2,10000,AM,18,NULL,T,2,2025-06-30 14:08:34.513
401,1,A2,10000,AM,19,NULL,T,2,2025-06-30 14:08:34.513
402,1,A2,10000,AM,20,NULL,T,2,2025-06-30 14:08:34.513
403,1,A2,10000,AM,21,NULL,T,2,2025-06-30 14:08:34.513
